route_id,route_name,stop_name,transport_type,timestamp,ridership,traffic_congestion_index
47125,HYB-LPI,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,68,0.23
47125,HYB-LPI,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,350,0.15
47125,HYB-LPI,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,105,0.36
47126,LPI-HYB,RAMACHANDRAPURAM TS,MMTS_Train,2024-11-21 21:00:00,65,0.47
47126,LPI-HYB,BHEL HALT,MMTS_Train,2024-11-21 21:00:00,212,0.11
47126,LPI-HYB,TELAPUR,MMTS_Train,2024-11-21 21:00:00,301,0.45
47126,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,103,0.26
47126,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,272,0.24
47126,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,252,0.47
47126,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,284,0.16
47126,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,51,0.17
47126,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,293,0.48
47126,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,74,0.29
47126,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,254,0.38
47126,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,114,0.39
47126,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,386,0.19
47126,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,277,0.4
47126,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,222,0.28
47126,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,392,0.28
47127,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,128,0.29
47127,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,388,0.31
47127,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,375,0.3
47127,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,204,0.22
47127,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,308,0.16
47127,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,123,0.36
47127,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,291,0.44
47127,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,268,0.25
47127,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,142,0.3
47127,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,122,0.28
47127,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,284,0.22
47127,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,230,0.43
47127,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,145,0.42
47128,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,71,0.19
47128,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,92,0.48
47128,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,211,0.23
47128,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,370,0.47
47128,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,61,0.44
47128,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,318,0.29
47128,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,122,0.24
47128,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,75,0.33
47128,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,213,0.45
47128,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,297,0.33
47128,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,152,0.46
47128,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,346,0.31
47128,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,334,0.17
47129,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,373,0.22
47129,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,300,0.49
47129,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,261,0.43
47129,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,264,0.45
47129,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,232,0.49
47129,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,385,0.14
47129,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,196,0.27
47129,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,237,0.19
47129,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,265,0.13
47129,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,347,0.5
47129,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,319,0.26
47129,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,219,0.31
47129,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,292,0.46
47130,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,234,0.24
47130,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,81,0.19
47130,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,129,0.47
47130,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,95,0.45
47130,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,66,0.13
47130,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,161,0.33
47130,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,134,0.28
47130,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,396,0.49
47130,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,307,0.34
47130,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,266,0.44
47130,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,82,0.25
47130,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,260,0.38
47130,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,259,0.43
47131,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,287,0.15
47131,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,286,0.2
47131,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,247,0.33
47131,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,67,0.32
47131,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,112,0.35
47131,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,254,0.37
47131,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,88,0.21
47131,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,148,0.21
47131,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,269,0.17
47131,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,287,0.44
47131,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,67,0.16
47131,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,51,0.44
47131,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,120,0.34
47132,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,233,0.27
47132,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,343,0.28
47132,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,133,0.36
47132,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,331,0.38
47132,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,180,0.32
47132,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,149,0.4
47132,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,76,0.19
47132,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,261,0.33
47132,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,53,0.46
47132,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,85,0.43
47132,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,93,0.44
47132,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,220,0.25
47132,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,227,0.37
47133,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,106,0.17
47133,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,221,0.28
47133,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,132,0.46
47133,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,66,0.43
47133,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,212,0.24
47133,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,115,0.31
47133,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,97,0.43
47133,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,207,0.4
47133,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,190,0.3
47133,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,243,0.13
47133,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,313,0.1
47133,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,142,0.27
47133,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,353,0.2
47134,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,356,0.23
47134,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,391,0.28
47134,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,218,0.25
47134,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,69,0.19
47134,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,147,0.27
47134,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,231,0.18
47134,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,118,0.32
47134,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,168,0.15
47134,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,195,0.23
47134,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,213,0.37
47134,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,64,0.19
47134,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,86,0.25
47134,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,123,0.41
47135,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,219,0.15
47135,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,161,0.15
47135,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,370,0.43
47135,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,140,0.31
47135,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,295,0.35
47135,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,325,0.44
47135,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,95,0.43
47135,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,102,0.14
47135,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,302,0.39
47135,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,201,0.46
47135,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,83,0.22
47135,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,251,0.36
47135,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,164,0.16
47136,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,68,0.38
47136,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,386,0.23
47136,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,259,0.36
47136,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,125,0.31
47136,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,348,0.34
47136,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,283,0.24
47136,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,270,0.37
47136,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,319,0.4
47136,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,353,0.28
47136,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,161,0.39
47136,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,147,0.44
47136,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,181,0.24
47136,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,387,0.36
47137,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,207,0.42
47137,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,150,0.45
47137,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,103,0.17
47137,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,230,0.26
47137,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,142,0.44
47137,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,396,0.22
47137,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,145,0.24
47137,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,183,0.21
47137,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,331,0.32
47137,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,269,0.27
47137,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,214,0.11
47137,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,367,0.16
47137,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,361,0.16
47138,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,316,0.29
47138,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,102,0.48
47138,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,373,0.34
47138,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,118,0.29
47138,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,150,0.36
47138,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,179,0.27
47138,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,313,0.16
47138,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,278,0.29
47138,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,168,0.13
47138,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,208,0.35
47138,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,282,0.28
47138,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,198,0.49
47138,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,221,0.14
47139,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,397,0.44
47139,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,80,0.19
47139,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,53,0.14
47139,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,283,0.37
47139,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,52,0.21
47139,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,193,0.39
47139,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,304,0.3
47139,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,51,0.31
47139,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,164,0.29
47139,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,56,0.36
47139,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,146,0.37
47139,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,195,0.45
47139,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,123,0.25
47140,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,68,0.36
47140,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,292,0.47
47140,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,116,0.48
47140,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,277,0.42
47140,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,176,0.11
47140,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,314,0.2
47140,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,114,0.11
47140,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,394,0.47
47140,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,86,0.45
47140,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,81,0.43
47140,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,301,0.44
47140,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,297,0.44
47140,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,145,0.19
47141,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,206,0.47
47141,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,270,0.32
47141,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,274,0.17
47141,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,189,0.48
47141,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,397,0.42
47141,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,282,0.14
47141,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,353,0.3
47141,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,395,0.24
47141,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,247,0.45
47141,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,237,0.2
47141,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,240,0.33
47141,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,137,0.46
47141,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,172,0.39
47142,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,239,0.15
47142,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,309,0.26
47142,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,128,0.37
47142,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,194,0.28
47142,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,105,0.34
47142,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,350,0.47
47142,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,79,0.39
47142,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,180,0.11
47142,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,130,0.49
47142,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,299,0.27
47142,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,208,0.35
47142,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,308,0.45
47142,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,285,0.29
47143,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,151,0.12
47143,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,57,0.43
47143,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,214,0.27
47143,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,65,0.19
47143,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,130,0.21
47143,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,90,0.23
47143,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,146,0.24
47143,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,194,0.17
47143,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,101,0.17
47143,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,68,0.31
47143,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,52,0.12
47143,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,384,0.28
47143,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,97,0.43
47144,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,336,0.41
47144,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,240,0.27
47144,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,64,0.49
47144,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,65,0.28
47144,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,249,0.36
47144,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,350,0.37
47144,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,352,0.33
47144,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,96,0.2
47144,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,114,0.36
47144,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,397,0.11
47144,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,187,0.2
47144,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,64,0.38
47144,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,330,0.17
47145,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,95,0.16
47145,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,76,0.23
47145,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,176,0.33
47145,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,244,0.26
47145,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,194,0.11
47145,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,369,0.43
47145,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,239,0.26
47145,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,130,0.41
47145,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,225,0.31
47145,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,277,0.25
47145,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,164,0.26
47145,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,219,0.12
47145,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,376,0.48
47146,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,165,0.16
47146,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,183,0.31
47146,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,319,0.15
47146,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,152,0.29
47146,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,223,0.13
47146,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,221,0.32
47146,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,148,0.29
47146,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,105,0.15
47146,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,146,0.27
47146,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,387,0.25
47146,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,155,0.2
47146,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,305,0.17
47146,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,123,0.32
47147,LPI-HYB,LINGAMPALLI,MMTS_Train,2024-11-21 21:00:00,279,0.41
47147,LPI-HYB,CHANDANAGAR,MMTS_Train,2024-11-21 21:00:00,88,0.16
47147,LPI-HYB,HAFIZPETA,MMTS_Train,2024-11-21 21:00:00,189,0.48
47147,LPI-HYB,HITECH CITY,MMTS_Train,2024-11-21 21:00:00,171,0.11
47147,LPI-HYB,BORABANDA,MMTS_Train,2024-11-21 21:00:00,387,0.15
47147,LPI-HYB,BHARATNAGAR,MMTS_Train,2024-11-21 21:00:00,383,0.19
47147,LPI-HYB,FATEHNAGAR,MMTS_Train,2024-11-21 21:00:00,186,0.31
47147,LPI-HYB,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 21:00:00,207,0.17
47147,LPI-HYB,BEGUMPET,MMTS_Train,2024-11-21 21:00:00,69,0.35
47147,LPI-HYB,NECKLACE ROAD,MMTS_Train,2024-11-21 21:00:00,213,0.47
47147,LPI-HYB,KHAIRATABAD,MMTS_Train,2024-11-21 21:00:00,366,0.28
47147,LPI-HYB,LAKDIKAPUL,MMTS_Train,2024-11-21 21:00:00,279,0.49
47147,LPI-HYB,HYDERABAD,MMTS_Train,2024-11-21 21:00:00,90,0.1
